               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.039681,            0.034003,            0.015408,             0.71023,             0.63859,             0.68967,              0.4158,            0.036598,            0.019791,           0.0093262,            0.005116,            0.005116,            0.005116
                 150,             0.03993,            0.034278,            0.015355,             0.70869,             0.64009,             0.68982,             0.41642,            0.036582,            0.019785,           0.0093074,            0.005083,            0.005083,            0.005083
                 151,            0.039633,            0.034137,            0.015279,             0.70929,             0.63931,             0.69038,              0.4169,            0.036564,            0.019778,           0.0092879,             0.00505,             0.00505,             0.00505
                 152,            0.039762,            0.033806,            0.015291,             0.71056,             0.63926,             0.69123,             0.41775,            0.036546,            0.019772,           0.0092713,            0.005017,            0.005017,            0.005017
                 153,            0.039611,            0.034153,             0.01514,             0.70944,             0.64142,             0.69187,             0.41857,            0.036532,            0.019767,           0.0092595,            0.004984,            0.004984,            0.004984
                 154,            0.039726,            0.033926,            0.015041,             0.71188,             0.63937,             0.69242,             0.41909,            0.036519,            0.019761,            0.009244,            0.004951,            0.004951,            0.004951
                 155,            0.039621,            0.034375,              0.0149,             0.71118,             0.64061,              0.6929,             0.41992,            0.036502,            0.019753,           0.0092276,            0.004918,            0.004918,            0.004918
                 156,            0.039562,             0.03414,            0.015022,             0.71087,             0.64202,             0.69378,             0.42033,            0.036483,            0.019745,           0.0092049,            0.004885,            0.004885,            0.004885
                 157,            0.039379,            0.033972,            0.014962,             0.71028,             0.64233,             0.69393,             0.42094,            0.036469,            0.019739,           0.0091855,            0.004852,            0.004852,            0.004852
                 158,            0.039531,            0.033806,             0.01495,             0.71276,             0.64021,             0.69463,             0.42124,            0.036454,            0.019733,           0.0091644,            0.004819,            0.004819,            0.004819
                 159,            0.039247,            0.033909,            0.014601,             0.71359,             0.64055,             0.69504,              0.4217,             0.03644,            0.019726,           0.0091501,            0.004786,            0.004786,            0.004786
                 160,            0.039405,            0.034272,            0.014708,             0.71203,             0.64214,             0.69572,             0.42235,            0.036429,            0.019721,           0.0091304,            0.004753,            0.004753,            0.004753
                 161,            0.039226,            0.033647,            0.014485,             0.71555,             0.64004,             0.69608,             0.42286,            0.036413,            0.019714,           0.0091163,             0.00472,             0.00472,             0.00472
                 162,            0.039366,            0.033644,            0.014702,             0.71676,             0.64106,             0.69685,             0.42328,            0.036399,             0.01971,              0.0091,            0.004687,            0.004687,            0.004687
                 163,            0.039083,            0.033917,            0.014551,             0.71606,             0.64186,             0.69709,              0.4238,            0.036381,            0.019703,           0.0090831,            0.004654,            0.004654,            0.004654
                 164,            0.039248,            0.033783,            0.014556,             0.71591,             0.64228,             0.69751,             0.42442,            0.036361,            0.019696,           0.0090641,            0.004621,            0.004621,            0.004621
                 165,            0.039247,            0.033944,            0.014631,             0.71721,             0.64212,             0.69807,             0.42502,            0.036348,            0.019691,           0.0090464,            0.004588,            0.004588,            0.004588
                 166,            0.039324,            0.033937,            0.014765,             0.72228,             0.63872,             0.69819,              0.4257,            0.036333,            0.019685,           0.0090246,            0.004555,            0.004555,            0.004555
                 167,            0.039082,            0.033706,            0.014386,             0.72555,             0.63619,             0.69898,             0.42603,            0.036318,            0.019678,           0.0090109,            0.004522,            0.004522,            0.004522
                 168,            0.039143,             0.03397,            0.014449,             0.72441,             0.63746,              0.6993,              0.4261,            0.036304,            0.019675,           0.0089921,            0.004489,            0.004489,            0.004489
                 169,            0.038904,            0.033877,            0.014459,             0.72411,             0.63796,             0.70014,             0.42682,            0.036284,            0.019668,           0.0089741,            0.004456,            0.004456,            0.004456
                 170,            0.039077,            0.034002,            0.014376,             0.72481,             0.63809,             0.70072,              0.4273,            0.036266,            0.019661,           0.0089569,            0.004423,            0.004423,            0.004423
                 171,             0.03907,            0.033341,            0.014512,             0.72502,             0.63924,             0.70088,             0.42771,            0.036249,            0.019656,           0.0089405,             0.00439,             0.00439,             0.00439
                 172,             0.03905,            0.033821,            0.014399,             0.72462,             0.63942,             0.70153,             0.42879,             0.03623,            0.019651,           0.0089243,            0.004357,            0.004357,            0.004357
                 173,            0.038825,            0.033305,            0.014079,             0.72287,             0.64208,             0.70212,             0.42929,            0.036214,            0.019645,           0.0089062,            0.004324,            0.004324,            0.004324
                 174,            0.038979,            0.033571,            0.014416,             0.72292,             0.64283,             0.70214,             0.42937,              0.0362,            0.019638,           0.0088968,            0.004291,            0.004291,            0.004291
                 175,            0.038721,            0.033528,             0.01413,             0.72112,              0.6463,             0.70306,             0.42947,            0.036188,            0.019631,           0.0088888,            0.004258,            0.004258,            0.004258
                 176,            0.038716,            0.033205,            0.014217,             0.71903,             0.64728,             0.70322,             0.43036,            0.036171,            0.019625,           0.0088779,            0.004225,            0.004225,            0.004225
                 177,            0.038726,            0.033512,            0.014331,             0.71723,             0.64728,             0.70331,              0.4307,            0.036155,            0.019619,           0.0088702,            0.004192,            0.004192,            0.004192
                 178,            0.038748,            0.033458,            0.014558,             0.71981,             0.64901,              0.7043,             0.43152,            0.036145,            0.019612,            0.008858,            0.004159,            0.004159,            0.004159
                 179,            0.038736,            0.033354,             0.01437,             0.71864,             0.65035,             0.70449,             0.43192,            0.036132,            0.019606,           0.0088494,            0.004126,            0.004126,            0.004126
                 180,            0.038671,             0.03327,            0.014102,             0.71971,             0.64951,             0.70451,              0.4324,            0.036119,            0.019599,           0.0088428,            0.004093,            0.004093,            0.004093
                 181,            0.038627,            0.033607,            0.014024,             0.71799,             0.65098,             0.70482,             0.43319,            0.036103,            0.019594,           0.0088321,             0.00406,             0.00406,             0.00406
                 182,            0.038587,            0.033543,            0.013894,             0.71959,             0.65135,             0.70513,             0.43344,            0.036091,            0.019586,           0.0088227,            0.004027,            0.004027,            0.004027
                 183,            0.038525,            0.033424,            0.013778,             0.71909,             0.65264,             0.70558,             0.43392,            0.036073,             0.01958,           0.0088098,            0.003994,            0.003994,            0.003994
                 184,            0.038357,            0.033352,             0.01362,             0.72076,             0.65187,             0.70609,             0.43429,            0.036055,            0.019575,           0.0087961,            0.003961,            0.003961,            0.003961
                 185,            0.038474,            0.033313,            0.014095,             0.71828,             0.65471,             0.70675,             0.43485,            0.036041,            0.019567,            0.008782,            0.003928,            0.003928,            0.003928
                 186,             0.03838,            0.033284,            0.013761,             0.71807,             0.65493,             0.70666,             0.43533,            0.036026,            0.019562,           0.0087687,            0.003895,            0.003895,            0.003895
                 187,            0.038362,            0.033278,            0.013836,             0.71931,             0.65356,               0.707,             0.43575,            0.036012,            0.019558,           0.0087602,            0.003862,            0.003862,            0.003862
                 188,              0.0385,            0.033254,            0.013712,             0.72178,             0.65276,             0.70768,             0.43585,            0.036003,            0.019553,            0.008752,            0.003829,            0.003829,            0.003829
                 189,            0.038387,            0.033274,            0.013987,             0.72093,             0.65393,             0.70794,              0.4365,            0.035992,            0.019549,           0.0087424,            0.003796,            0.003796,            0.003796
                 190,            0.038394,            0.033018,            0.013844,             0.72172,             0.65376,             0.70829,             0.43673,             0.03598,            0.019544,           0.0087363,            0.003763,            0.003763,            0.003763
                 191,            0.038469,            0.033467,            0.013628,             0.71882,             0.65441,             0.70821,             0.43722,            0.035964,            0.019539,            0.008725,             0.00373,             0.00373,             0.00373
                 192,            0.038309,            0.033252,            0.013348,             0.71643,              0.6554,             0.70832,             0.43729,            0.035949,            0.019534,           0.0087114,            0.003697,            0.003697,            0.003697
                 193,            0.038187,            0.033235,            0.013441,             0.71621,             0.65582,             0.70853,             0.43738,            0.035936,            0.019531,           0.0087057,            0.003664,            0.003664,            0.003664
                 194,            0.038212,            0.033144,            0.013428,             0.71738,             0.65559,             0.70878,             0.43785,            0.035929,            0.019526,           0.0087015,            0.003631,            0.003631,            0.003631
                 195,            0.038107,            0.033035,            0.013247,             0.71731,             0.65497,             0.70922,             0.43838,            0.035916,             0.01952,           0.0086969,            0.003598,            0.003598,            0.003598
                 196,            0.037997,            0.033009,            0.013524,             0.71614,             0.65762,             0.70963,             0.43883,            0.035904,            0.019514,           0.0086884,            0.003565,            0.003565,            0.003565
                 197,            0.037942,            0.033266,            0.013276,             0.71702,             0.65888,              0.7112,              0.4394,            0.035895,            0.019507,           0.0086788,            0.003532,            0.003532,            0.003532
                 198,            0.038018,            0.033331,            0.013113,             0.71651,             0.66146,             0.71163,             0.43984,            0.035881,            0.019502,           0.0086687,            0.003499,            0.003499,            0.003499
                 199,              0.0381,            0.033174,             0.01331,              0.7149,             0.66335,             0.71167,             0.44043,             0.03587,            0.019496,           0.0086609,            0.003466,            0.003466,            0.003466
                 200,            0.037918,            0.033079,            0.013151,             0.71652,             0.66271,             0.71184,              0.4407,            0.035857,             0.01949,           0.0086545,            0.003433,            0.003433,            0.003433
                 201,            0.037945,            0.033295,            0.013116,             0.71764,             0.66046,             0.71211,             0.44125,            0.035844,            0.019483,           0.0086461,              0.0034,              0.0034,              0.0034
                 202,            0.037691,            0.032919,            0.013136,             0.71686,             0.66159,             0.71281,             0.44139,            0.035831,            0.019478,           0.0086407,            0.003367,            0.003367,            0.003367
                 203,            0.037857,            0.032991,            0.013136,             0.71769,             0.66127,             0.71333,              0.4418,            0.035817,            0.019474,           0.0086371,            0.003334,            0.003334,            0.003334
                 204,            0.037662,            0.032866,             0.01315,             0.71796,             0.66109,             0.71373,             0.44224,            0.035807,             0.01947,           0.0086316,            0.003301,            0.003301,            0.003301
                 205,            0.037549,             0.03276,            0.013043,             0.71656,             0.66313,             0.71364,             0.44246,            0.035794,            0.019465,           0.0086261,            0.003268,            0.003268,            0.003268
                 206,            0.037639,            0.032977,            0.012998,             0.71574,             0.66465,             0.71373,             0.44293,            0.035783,            0.019459,           0.0086236,            0.003235,            0.003235,            0.003235
                 207,            0.037788,            0.033096,            0.012826,             0.71683,             0.66555,             0.71393,              0.4431,            0.035776,            0.019454,           0.0086192,            0.003202,            0.003202,            0.003202
                 208,            0.037369,            0.032958,            0.012779,             0.71697,             0.66577,             0.71439,             0.44336,            0.035762,             0.01945,           0.0086062,            0.003169,            0.003169,            0.003169
                 209,            0.037647,            0.033033,             0.01284,             0.71653,              0.6659,             0.71468,             0.44367,            0.035748,            0.019444,           0.0086027,            0.003136,            0.003136,            0.003136
                 210,            0.037638,            0.032781,            0.012726,              0.7164,             0.66735,             0.71466,             0.44395,            0.035735,            0.019439,           0.0085977,            0.003103,            0.003103,            0.003103
                 211,             0.03734,            0.032473,            0.012755,             0.71654,             0.66703,             0.71514,             0.44429,            0.035719,            0.019434,           0.0085945,             0.00307,             0.00307,             0.00307
                 212,            0.037323,             0.03269,            0.012873,             0.71899,             0.66447,              0.7154,             0.44479,            0.035705,            0.019428,           0.0085954,            0.003037,            0.003037,            0.003037
                 213,            0.037321,             0.03264,             0.01265,             0.71863,             0.66724,             0.71587,             0.44544,            0.035696,            0.019423,           0.0085939,            0.003004,            0.003004,            0.003004
                 214,            0.037436,            0.032873,            0.012842,             0.71934,             0.66796,             0.71623,             0.44572,            0.035682,             0.01942,           0.0085919,            0.002971,            0.002971,            0.002971
                 215,            0.037396,            0.032798,            0.012595,             0.71902,              0.6684,              0.7164,             0.44634,            0.035671,            0.019414,           0.0085898,            0.002938,            0.002938,            0.002938
                 216,            0.037392,            0.032381,            0.012879,              0.7191,             0.67006,             0.71638,             0.44691,             0.03566,             0.01941,           0.0085822,            0.002905,            0.002905,            0.002905
                 217,            0.037171,            0.032906,            0.012466,              0.7194,             0.66918,             0.71639,               0.447,            0.035645,            0.019404,           0.0085738,            0.002872,            0.002872,            0.002872
                 218,            0.037274,             0.03247,            0.012442,             0.71942,             0.66959,             0.71707,              0.4475,            0.035635,            0.019398,           0.0085632,            0.002839,            0.002839,            0.002839
                 219,            0.037153,            0.032743,            0.012641,               0.719,             0.67048,             0.71726,             0.44789,            0.035624,            0.019393,           0.0085595,            0.002806,            0.002806,            0.002806
                 220,            0.037292,            0.032788,            0.012453,             0.72032,             0.67101,             0.71779,             0.44828,            0.035611,            0.019387,           0.0085506,            0.002773,            0.002773,            0.002773
                 221,             0.03724,            0.032645,            0.012321,             0.72135,             0.67149,             0.71817,             0.44873,              0.0356,            0.019381,            0.008541,             0.00274,             0.00274,             0.00274
                 222,            0.037118,            0.032443,            0.012388,             0.72144,             0.67131,             0.71826,             0.44902,            0.035591,            0.019377,           0.0085331,            0.002707,            0.002707,            0.002707
                 223,            0.037004,            0.032568,            0.012317,             0.72378,             0.66974,             0.71879,              0.4493,            0.035582,             0.01937,           0.0085253,            0.002674,            0.002674,            0.002674
                 224,            0.036967,              0.0323,            0.012199,             0.72279,             0.67157,             0.71969,             0.44996,            0.035573,            0.019365,           0.0085141,            0.002641,            0.002641,            0.002641
                 225,            0.036904,            0.032582,            0.012331,             0.72188,             0.67252,             0.71937,             0.45024,            0.035559,             0.01936,            0.008505,            0.002608,            0.002608,            0.002608
                 226,            0.037002,            0.032387,            0.012195,             0.72384,              0.6715,             0.71985,             0.45063,             0.03555,            0.019356,           0.0085012,            0.002575,            0.002575,            0.002575
                 227,             0.03664,            0.032264,            0.012289,             0.72592,             0.67038,              0.7204,             0.45107,             0.03554,            0.019351,           0.0084951,            0.002542,            0.002542,            0.002542
                 228,            0.036822,             0.03234,            0.012066,             0.72573,              0.6704,             0.72065,             0.45099,            0.035532,            0.019348,           0.0084899,            0.002509,            0.002509,            0.002509
                 229,            0.036748,            0.032354,            0.012041,             0.72576,             0.66969,             0.72042,             0.45135,            0.035522,            0.019344,           0.0084873,            0.002476,            0.002476,            0.002476
                 230,            0.036733,            0.032274,            0.011812,             0.72504,             0.67052,             0.72055,             0.45162,            0.035513,            0.019341,           0.0084822,            0.002443,            0.002443,            0.002443
                 231,            0.036685,            0.032222,            0.011946,             0.72492,             0.67157,             0.72077,             0.45219,            0.035507,            0.019336,           0.0084808,             0.00241,             0.00241,             0.00241
                 232,            0.036579,            0.032189,            0.012052,             0.72526,             0.67239,             0.72103,             0.45266,            0.035499,            0.019335,           0.0084745,            0.002377,            0.002377,            0.002377
                 233,            0.036799,             0.03222,            0.011906,             0.72556,             0.67364,             0.72121,             0.45274,            0.035494,            0.019331,           0.0084709,            0.002344,            0.002344,            0.002344
                 234,            0.036506,            0.032363,            0.011777,             0.72683,             0.67256,             0.72154,             0.45303,            0.035488,            0.019327,           0.0084636,            0.002311,            0.002311,            0.002311
                 235,            0.036633,            0.032511,            0.011763,             0.72859,             0.67159,              0.7219,              0.4534,            0.035484,            0.019325,           0.0084608,            0.002278,            0.002278,            0.002278
                 236,             0.03645,            0.032087,            0.011761,             0.73132,             0.67109,             0.72228,             0.45349,            0.035474,            0.019319,            0.008456,            0.002245,            0.002245,            0.002245
                 237,            0.036526,            0.031971,            0.011858,             0.73118,             0.67166,             0.72259,             0.45407,            0.035465,            0.019313,           0.0084547,            0.002212,            0.002212,            0.002212
                 238,              0.0363,            0.032404,             0.01165,               0.733,             0.66996,             0.72275,             0.45438,            0.035453,             0.01931,           0.0084508,            0.002179,            0.002179,            0.002179
                 239,            0.036338,            0.032003,            0.011631,             0.73269,              0.6693,             0.72288,             0.45457,            0.035443,            0.019306,           0.0084501,            0.002146,            0.002146,            0.002146
                 240,            0.036351,            0.031795,             0.01157,             0.73263,             0.66977,             0.72298,             0.45487,            0.035431,            0.019301,           0.0084471,            0.002113,            0.002113,            0.002113
                 241,            0.036245,            0.032216,             0.01149,             0.73202,             0.66997,             0.72345,             0.45545,            0.035426,            0.019298,           0.0084486,             0.00208,             0.00208,             0.00208
                 242,            0.036176,            0.032136,            0.011413,             0.73222,             0.67021,             0.72382,             0.45581,            0.035417,            0.019295,           0.0084461,            0.002047,            0.002047,            0.002047
                 243,            0.036274,            0.032087,            0.011581,             0.73041,             0.67184,             0.72417,              0.4561,            0.035405,            0.019291,           0.0084426,            0.002014,            0.002014,            0.002014
                 244,            0.035949,            0.031752,            0.011209,             0.72927,             0.67221,             0.72442,             0.45638,            0.035394,            0.019288,           0.0084384,            0.001981,            0.001981,            0.001981
                 245,            0.035923,            0.031654,            0.011252,             0.72998,             0.67211,             0.72485,             0.45662,            0.035386,            0.019283,           0.0084312,            0.001948,            0.001948,            0.001948
                 246,            0.036062,            0.032056,             0.01131,             0.72839,             0.67259,             0.72527,             0.45682,            0.035375,             0.01928,           0.0084245,            0.001915,            0.001915,            0.001915
                 247,            0.035869,            0.031759,            0.011296,             0.72966,             0.67247,             0.72592,             0.45706,             0.03537,            0.019278,           0.0084216,            0.001882,            0.001882,            0.001882
                 248,            0.035813,            0.031662,            0.011506,             0.72903,             0.67351,             0.72615,              0.4574,            0.035366,            0.019277,           0.0084215,            0.001849,            0.001849,            0.001849
                 249,            0.035784,            0.031789,            0.011267,             0.72773,             0.67464,             0.72635,             0.45781,            0.035357,            0.019274,           0.0084162,            0.001816,            0.001816,            0.001816
                 250,            0.035654,            0.031622,            0.011139,             0.72829,             0.67564,             0.72674,             0.45755,            0.035351,            0.019272,           0.0084096,            0.001783,            0.001783,            0.001783
                 251,              0.0357,            0.031746,            0.011058,             0.72883,             0.67612,             0.72708,             0.45786,            0.035343,            0.019268,           0.0084044,             0.00175,             0.00175,             0.00175
                 252,            0.035784,            0.031623,            0.011118,             0.73016,             0.67553,             0.72736,             0.45795,            0.035338,            0.019264,           0.0083996,            0.001717,            0.001717,            0.001717
                 253,             0.03571,            0.031651,            0.011044,             0.73082,              0.6748,             0.72767,             0.45817,            0.035331,             0.01926,           0.0083968,            0.001684,            0.001684,            0.001684
                 254,            0.035643,             0.03159,            0.010894,             0.73072,             0.67564,             0.72795,             0.45839,            0.035326,            0.019259,           0.0083919,            0.001651,            0.001651,            0.001651
                 255,            0.035405,            0.031396,            0.010928,             0.73073,             0.67557,             0.72794,              0.4587,            0.035316,            0.019255,            0.008387,            0.001618,            0.001618,            0.001618
                 256,            0.035678,            0.031559,            0.011024,             0.73162,             0.67425,             0.72797,             0.45917,             0.03531,            0.019251,           0.0083867,            0.001585,            0.001585,            0.001585
                 257,            0.035452,             0.03147,            0.010962,             0.73187,             0.67471,             0.72806,              0.4593,            0.035301,            0.019248,            0.008383,            0.001552,            0.001552,            0.001552
                 258,            0.035303,            0.031369,             0.01092,             0.73069,             0.67566,             0.72829,             0.45966,            0.035294,            0.019246,           0.0083781,            0.001519,            0.001519,            0.001519
                 259,            0.035207,            0.031397,            0.010884,             0.73027,             0.67615,             0.72843,              0.4598,            0.035291,            0.019245,            0.008379,            0.001486,            0.001486,            0.001486
                 260,            0.035391,            0.031454,            0.010952,             0.73038,             0.67615,             0.72847,             0.46045,            0.035286,            0.019241,           0.0083777,            0.001453,            0.001453,            0.001453
                 261,            0.035306,            0.031433,            0.010603,             0.73226,             0.67528,             0.72874,             0.46048,            0.035282,            0.019239,           0.0083757,             0.00142,             0.00142,             0.00142
                 262,            0.035046,            0.031477,            0.010588,             0.73218,             0.67553,             0.72866,             0.46053,            0.035281,            0.019237,           0.0083765,            0.001387,            0.001387,            0.001387
                 263,            0.035193,             0.03112,             0.01059,             0.73142,             0.67568,             0.72858,             0.46122,            0.035278,            0.019234,           0.0083763,            0.001354,            0.001354,            0.001354
                 264,            0.035127,            0.031186,            0.010562,             0.73342,             0.67433,              0.7286,             0.46129,            0.035277,            0.019235,           0.0083804,            0.001321,            0.001321,            0.001321
                 265,            0.035098,            0.030999,            0.010493,             0.73382,             0.67397,             0.72879,             0.46116,            0.035273,            0.019234,           0.0083871,            0.001288,            0.001288,            0.001288
                 266,            0.034951,            0.031282,            0.010524,             0.73336,             0.67419,             0.72916,             0.46147,            0.035269,            0.019234,           0.0083829,            0.001255,            0.001255,            0.001255
                 267,            0.034933,            0.031294,            0.010387,             0.73634,             0.67256,             0.72912,             0.46142,            0.035268,            0.019232,           0.0083832,            0.001222,            0.001222,            0.001222
                 268,             0.03506,            0.031147,            0.010533,             0.73711,              0.6718,             0.72925,             0.46175,            0.035263,            0.019231,           0.0083831,            0.001189,            0.001189,            0.001189
                 269,            0.034865,            0.031196,            0.010328,             0.73455,             0.67287,              0.7295,             0.46177,            0.035259,             0.01923,           0.0083846,            0.001156,            0.001156,            0.001156
                 270,            0.034808,            0.031016,            0.010463,             0.73306,             0.67513,             0.72964,             0.46179,            0.035255,            0.019228,           0.0083852,            0.001123,            0.001123,            0.001123
                 271,            0.034664,            0.031065,            0.010358,             0.73412,             0.67487,             0.72999,             0.46212,            0.035254,            0.019227,           0.0083886,             0.00109,             0.00109,             0.00109
                 272,            0.034704,            0.030932,            0.010239,             0.73402,             0.67536,             0.73014,             0.46242,             0.03525,            0.019224,           0.0083867,            0.001057,            0.001057,            0.001057
                 273,            0.034699,             0.03104,            0.010276,             0.73449,             0.67611,             0.73029,              0.4624,             0.03525,            0.019223,           0.0083885,            0.001024,            0.001024,            0.001024
                 274,            0.034629,            0.030805,            0.010076,             0.73431,             0.67499,             0.73044,             0.46258,            0.035248,            0.019222,           0.0083898,            0.000991,            0.000991,            0.000991
                 275,            0.034764,            0.030903,            0.010149,             0.73513,             0.67665,             0.73075,              0.4628,            0.035245,            0.019219,           0.0083896,            0.000958,            0.000958,            0.000958
                 276,            0.034463,            0.031012,            0.010103,             0.73577,             0.67583,             0.73089,             0.46304,            0.035244,            0.019219,           0.0083933,            0.000925,            0.000925,            0.000925
                 277,            0.034547,            0.030915,           0.0099223,             0.73375,             0.67723,             0.73108,              0.4634,            0.035239,            0.019217,           0.0083944,            0.000892,            0.000892,            0.000892
                 278,            0.034387,            0.031111,           0.0098773,             0.73657,             0.67415,             0.73118,             0.46341,            0.035241,            0.019219,           0.0083974,            0.000859,            0.000859,            0.000859
                 279,            0.034358,             0.03072,           0.0098122,             0.73662,             0.67428,             0.73119,             0.46375,            0.035239,            0.019218,           0.0083969,            0.000826,            0.000826,            0.000826
                 280,            0.034321,            0.030515,           0.0098398,             0.73471,             0.67608,             0.73148,             0.46397,             0.03524,            0.019217,           0.0083995,            0.000793,            0.000793,            0.000793
                 281,             0.03441,            0.030875,           0.0097893,             0.73578,             0.67646,             0.73133,             0.46397,             0.03524,            0.019218,           0.0084018,             0.00076,             0.00076,             0.00076
                 282,              0.0342,            0.030604,           0.0098557,             0.73655,             0.67474,             0.73125,              0.4639,            0.035238,            0.019218,           0.0084069,            0.000727,            0.000727,            0.000727
                 283,            0.034187,             0.03053,           0.0098851,             0.73511,             0.67562,             0.73158,             0.46403,            0.035241,            0.019217,           0.0084074,            0.000694,            0.000694,            0.000694
                 284,             0.03409,            0.030346,           0.0097676,             0.73394,             0.67562,             0.73137,             0.46404,            0.035242,            0.019217,           0.0084123,            0.000661,            0.000661,            0.000661
                 285,            0.033933,            0.030392,            0.009728,             0.73255,             0.67569,             0.73111,             0.46402,            0.035241,            0.019216,           0.0084175,            0.000628,            0.000628,            0.000628
                 286,            0.033888,             0.03038,           0.0096302,             0.73438,             0.67419,              0.7309,             0.46401,            0.035244,            0.019217,           0.0084248,            0.000595,            0.000595,            0.000595
                 287,            0.033893,            0.030387,           0.0092716,             0.73482,             0.67364,             0.73088,             0.46461,            0.035244,            0.019218,           0.0084288,            0.000562,            0.000562,            0.000562
                 288,            0.033934,            0.030517,            0.009572,             0.73451,             0.67412,               0.731,             0.46448,            0.035245,            0.019219,           0.0084328,            0.000529,            0.000529,            0.000529
                 289,             0.03381,            0.030216,           0.0093173,             0.73473,             0.67402,             0.73104,             0.46457,            0.035247,            0.019219,           0.0084378,            0.000496,            0.000496,            0.000496
                 290,            0.033813,            0.030377,           0.0093206,             0.73364,             0.67404,             0.73078,             0.46455,            0.035249,            0.019219,             0.00844,            0.000463,            0.000463,            0.000463
                 291,            0.033774,            0.030161,            0.009416,             0.73368,             0.67407,             0.73067,              0.4645,            0.035254,             0.01922,           0.0084428,             0.00043,             0.00043,             0.00043
                 292,            0.033533,            0.030081,           0.0092688,             0.73521,             0.67389,             0.73081,             0.46457,            0.035257,            0.019219,           0.0084464,            0.000397,            0.000397,            0.000397
                 293,            0.033663,            0.030232,           0.0093728,             0.73547,             0.67422,             0.73071,             0.46455,            0.035261,             0.01922,           0.0084518,            0.000364,            0.000364,            0.000364
                 294,            0.033508,            0.030124,           0.0091458,             0.73738,             0.67383,              0.7306,             0.46479,            0.035264,             0.01922,            0.008459,            0.000331,            0.000331,            0.000331
                 295,            0.033506,            0.030326,           0.0090834,             0.73635,             0.67413,             0.73056,             0.46492,            0.035267,            0.019221,           0.0084648,            0.000298,            0.000298,            0.000298
                 296,            0.033366,            0.030024,           0.0091038,              0.7351,             0.67582,              0.7308,             0.46484,            0.035267,             0.01922,           0.0084689,            0.000265,            0.000265,            0.000265
                 297,            0.033347,            0.030223,           0.0092718,             0.73461,             0.67658,             0.73078,             0.46499,             0.03527,            0.019221,           0.0084728,            0.000232,            0.000232,            0.000232
                 298,            0.033337,             0.02988,           0.0091052,             0.73572,             0.67654,             0.73062,             0.46508,            0.035273,            0.019221,           0.0084773,            0.000199,            0.000199,            0.000199
                 299,            0.033345,            0.030104,           0.0092005,             0.73568,             0.67638,             0.73051,             0.46512,            0.035278,             0.01922,           0.0084821,            0.000166,            0.000166,            0.000166
